,TransactionDT_observed,TransactionAmt_observed,P_emaildomain_observed,R_emaildomain_observed,card4_observed,card6_observed,dist1_observed,addr1_observed,DeviceType_observed,class_prob_observed,TransactionDT_attribution,TransactionAmt_attribution,P_emaildomain_attribution,R_emaildomain_attribution,card4_attribution,card6_attribution,dist1_attribution,addr1_attribution,DeviceType_attribution
1445,15119699.0,17.5,gmail.com,nan,visa,debit,-1.0,251.0,nan,0.5299127101898193,0.16093725675640355,0.03704964061707426,0.016877992637501667,0.0,0.0,0.0,0.0,0.032299139390283435,0.0
1446,13437748.0,112.0,gmail.com,nan,mastercard,debit,-1.0,441.0,nan,0.5062866806983948,0.0011355917120741096,0.005521508984723761,0.0,0.0,0.0,0.0,0.0017598206855282093,0.08990441578657979,0.0
1447,7655003.0,35.95,yahoo.com,nan,visa,debit,2.0,170.0,nan,0.5167437791824341,0.19484904718238194,0.007912888434932278,0.01759908389712889,0.0,0.0,0.0,0.0007240977359343803,0.016722490063081668,0.0
1448,15702793.0,8.607000000000001,gmail.com,gmail.com,visa,credit,-1.0,-1.0,mobile,0.24637389183044434,0.018728696861133393,0.0004397291091881387,0.0,0.0,0.015224061096187031,0.00040135359023351665,0.0,0.0,0.0003792143205508029
1449,12071445.0,53.0,hotmail.com,nan,mastercard,debit,1.0,123.0,nan,0.5125631093978882,0.009525581000404865,0.00603204945802697,0.00617777064143848,0.0,0.0,0.0,0.00013647675654367014,0.014630337051743629,0.0
1450,14260306.0,55.0,gmail.com,nan,mastercard,debit,16.0,251.0,nan,0.5118868947029114,0.0718658177750731,0.01958360212853032,0.0,0.0,0.0,0.0,0.001049271313429703,0.04489543611525781,0.0
1451,2436761.0,75.0,yahoo.com,yahoo.com,visa,debit,-1.0,441.0,desktop,0.03316430002450943,0.008582502594001732,6.219653794346767e-05,0.003922042217577008,0.007373124695913804,0.005474315361708231,0.0,0.0,0.00014334914683099663,0.014251285862138426
1452,3863953.0,117.0,gmail.com,nan,visa,debit,-1.0,264.0,nan,0.5177578330039978,0.12248184063387135,0.00030133702446939487,0.0,0.0,0.0,0.0,0.0,0.015253280618240947,0.0
1453,1444378.0,50.0,gmail.com,gmail.com,visa,credit,-1.0,226.0,desktop,0.05760771036148071,0.009769630980070373,7.385557125040588e-05,0.0022567922510265616,0.008794840951174353,0.006192861405033218,0.0026528841123058425,0.0,0.005077559109566551,0.01767933302612012
1454,2061024.0,117.0,nan,nan,discover,credit,21.0,310.0,nan,0.40434181690216064,0.07490258418285166,0.0030541618755476137,0.0,0.0,0.016114726806897302,0.0012521972749583552,0.0005237302079136071,0.018940770710578675,0.0
1455,497519.0,57.95,yahoo.com,nan,visa,debit,1.0,181.0,nan,0.30885669589042664,0.10609888421130603,0.0008534842359594404,0.025857945949946805,0.0,0.03382543758142462,0.0,7.408758337946294e-05,0.006545622675007725,0.0
1456,7928855.0,39.0,nan,nan,mastercard,debit,-1.0,269.0,nan,0.5022487044334412,0.015164786368885545,0.0003093834609119861,0.0,0.0,0.0,0.0,0.0,0.05575797346142083,0.0
1457,6058876.0,340.0,msn.com,nan,visa,debit,-1.0,126.0,nan,0.4845339357852936,0.06090957463593165,0.0011910899514006638,0.0374680500707732,0.0,0.0,0.0,0.0,0.012219606836960741,0.0
1458,10987102.0,108.95,gmail.com,nan,mastercard,debit,1.0,343.0,nan,0.5360031723976135,0.2832799011137616,0.0556699437669688,0.0,0.0,0.0,0.0,0.0012765026044069757,0.09154985443796056,0.0
1459,13744506.0,98.61399999999999,gmail.com,gmail.com,visa,credit,-1.0,-1.0,mobile,0.3418775498867035,0.027104736453287027,0.0007312369252904372,0.0,0.02201009503310848,0.0,0.0,0.0,0.0034552074916538696,0.006843580331021782
1460,1130886.0,15.158,gmail.com,gmail.com,visa,debit,-1.0,-1.0,mobile,2.8291589990875332e-12,0.00023880188033715172,0.00014865932446033193,0.0,0.0022423765467847593,0.0,0.0,1.031347703846679e-06,0.0006599588496949514,0.000971162564497347
1461,8294239.0,503.95,yahoo.com,nan,visa,debit,-1.0,251.0,nan,0.5325218439102173,0.47459687149973273,0.14073555994577228,0.0,0.0,0.0,0.0,0.0,0.02231694160211101,0.0
1462,599025.0,75.0,yahoo.com,nan,visa,debit,-1.0,191.0,nan,0.3692905306816101,0.006255745358536331,4.758102745258966e-05,0.06266537126065445,0.0,0.0,0.0,0.0,0.0016323900848420358,0.0
1463,8885007.0,57.95,gmail.com,nan,mastercard,debit,3.0,315.0,nan,0.5133528709411621,0.11744245458394491,0.003255605411819785,0.00044447187226816936,0.0,0.0,0.0,0.00014394600967080365,0.042955515017703456,0.0
1464,9495960.0,67.955,hotmail.com,hotmail.com,visa,credit,-1.0,-1.0,mobile,0.27763888239860535,0.07106962842966691,0.00025723385903729,0.00014619112897435477,0.0075365413867874275,0.012853803106262236,0.00417407236025306,0.0,0.0,0.0030247071156191503
1465,9742136.0,47.95,yahoo.com,nan,mastercard,debit,-1.0,184.0,nan,0.2476910948753357,0.04850972589864727,0.00040387896573730955,0.01917396100026459,0.0,0.0,0.0,6.48700755664186e-05,0.0021792676303655457,0.0
1466,2929122.0,39.0,gmail.com,nan,visa,debit,0.0,325.0,nan,0.532950758934021,0.4537515549212767,0.018590754776364547,0.0,0.0,0.0,0.0,0.03954569420760166,0.0,0.0
1467,3016699.0,117.0,nan,nan,mastercard,debit,-1.0,123.0,nan,0.5037453174591064,0.0062100305288089455,0.0024920958398718888,0.0,0.0,0.0,0.0,0.0005775574922461999,0.00529140226614623,0.0
1468,9212939.0,159.95,nan,nan,visa,debit,0.0,498.0,nan,0.5114771127700806,0.07773610903060632,0.010892164723735054,0.0,0.0,0.0,0.0,0.0018281005210489594,0.08883180554173328,0.0
1469,8256922.0,63.95,nan,nan,visa,debit,-1.0,441.0,nan,0.45494505763053894,0.04016134923834837,0.002997530182518088,0.0,0.0,0.0,0.0,5.198480452796775e-07,0.0027873113823173646,0.0
1470,5105788.0,47.95,gmail.com,nan,visa,debit,3.0,264.0,nan,0.5306830406188965,0.016962918618944476,0.0,0.0,0.0,0.0,0.0,0.002162413956763668,0.0,0.0
1471,15793567.0,216.0,yahoo.com,nan,mastercard,credit,29.0,448.0,nan,0.47548532485961914,0.0037466543479509826,0.0034007304997871537,0.0,0.0,0.0,0.0341392799596041,0.002095968798176295,0.04459987297807162,0.0
1472,3783968.0,117.0,anonymous.com,nan,mastercard,debit,1.0,433.0,nan,0.5312871336936951,0.034307394649092944,0.03882076743778526,0.06325816706090763,0.0,0.0,0.0,0.0007123257126491809,0.0,0.0
1473,5689492.0,105.0,aol.com,nan,visa,debit,656.0,330.0,nan,0.5196446776390076,0.1123153363811585,0.0012423944700354114,0.041374607099870536,0.0,0.0,0.0,0.010903986578413674,0.01666133299703859,0.0
1474,2769626.0,41.568000000000005,hotmail.com,hotmail.com,mastercard,debit,-1.0,-1.0,desktop,0.18510068953037262,0.07505260945860429,0.00011402546347137753,0.0011160283439977522,0.004391246500761484,0.0,0.0,0.0,0.0,0.013523552812475978
1475,1881471.0,100.0,yahoo.com,yahoo.com,visa,debit,-1.0,264.0,desktop,0.0829823762178421,0.002790179466529819,0.00022328245236826822,0.003332543535624658,0.0055839085594490455,0.011491205865876156,0.0,0.0,0.0015869583323522595,0.013420639483804191
1476,9769235.0,200.0,anonymous.com,anonymous.com,mastercard,credit,-1.0,220.0,mobile,0.07075474411249161,0.0027901159684533762,0.0005370586081515945,0.0015459867777594465,0.018411878829350626,0.0,0.006399085282953375,0.0,0.0026582286236700088,0.008104178407097816
1477,12677653.0,117.0,nan,nan,visa,debit,87.0,143.0,nan,0.5378979444503784,0.034155091221637825,0.0026971879517895033,0.0,0.0,0.0,0.0,0.018738701671648393,0.0370629516851331,0.0
1478,7587129.0,24.712,gmail.com,gmail.com,visa,debit,-1.0,-1.0,mobile,0.24605830013751984,0.06275388387962869,5.542356548543532e-05,0.0,0.0,0.0,0.0,0.0,0.01564376392945495,0.004339527841736176
1479,15789041.0,507.16,gmail.com,nan,mastercard,credit,10.0,264.0,nan,0.4058586359024048,0.02451774838646195,0.02605158991195835,0.0,0.0,0.08591932179108627,0.020210663151739434,0.0005954377564594894,0.03775134649850266,0.0
1480,13186514.0,213.95,gmail.com,nan,mastercard,debit,-1.0,204.0,nan,0.5361993908882141,0.40744711029413716,0.2196706085864417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,10246597.0,226.0,yahoo.com,nan,visa,debit,-1.0,436.0,nan,0.4994484782218933,0.08047656500856373,0.0009990478354647404,0.0,0.0,0.0,0.0,0.0,0.055009103752175936,0.0
1482,3283333.0,15.0,gmail.com,nan,visa,debit,442.0,420.0,nan,0.5368533730506897,0.0715110679911364,0.0026070721952579402,0.0,0.0,0.0,0.0,0.04333112952401833,0.020860431891469508,0.0
1483,2338105.0,31.308000000000003,hotmail.com,hotmail.com,mastercard,debit,-1.0,-1.0,mobile,0.25890684127807617,0.056823767142847606,0.0006882267311017608,0.0006746540911410653,0.005145159740629556,0.0,0.0,0.0,0.0,4.086030044524419e-05
1484,6126254.0,159.0,gmail.com,nan,visa,debit,-1.0,299.0,nan,0.5336267352104187,0.06924043004345859,0.11756496421494719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,10197341.0,58.95,gmail.com,nan,visa,credit,-1.0,337.0,nan,0.5308963060379028,0.6239442530718957,0.03472735027780329,0.0,0.0,0.0,0.0,0.004845714860894067,0.0,0.0
1486,4296488.0,49.0,yahoo.com,nan,visa,debit,-1.0,308.0,nan,0.49714964628219604,0.20380339459600835,0.00019968579882942013,0.06559306832750691,0.0,0.0,0.0,0.0,0.01923188371568573,0.0
1487,7474598.0,270.0,gmail.com,nan,mastercard,debit,1.0,441.0,nan,0.5014898180961609,0.047114473541952105,7.5921753162273815e-06,0.0,0.0,0.0,0.0,0.0001016400470951075,0.06490069014209468,0.0
1488,11080620.0,78.02,gmail.com,nan,visa,debit,1299.0,158.0,nan,0.446636825799942,0.0248981262985149,0.0004299649442482483,0.0,0.0,0.0,0.0,0.13564160869435946,0.0012418261077760807,0.0
1489,7659957.0,159.95,gmail.com,nan,visa,debit,54.0,251.0,nan,0.5249776840209961,0.012173057349192431,0.007115952805164939,0.0,0.0,0.0,0.0,0.010319653138125684,0.017805206581217196,0.0
1490,6098249.0,50.0,gmail.com,anonymous.com,visa,credit,-1.0,126.0,desktop,0.0584401972591877,0.010115062097052102,0.00010653878870444151,0.000679217170079048,0.02030911407858332,0.0033286756025095645,0.0017462866358577008,0.0,0.006729400664461432,0.017938906070693268
1491,2240761.0,77.0,nan,nan,mastercard,debit,-1.0,325.0,nan,0.4976195693016052,0.09291091746822266,0.0027536677252042677,0.0,0.0,0.0,0.0,0.0,0.033526817648168186,0.0
1492,14524352.0,44.0,gmail.com,nan,mastercard,debit,-1.0,264.0,nan,0.5086366534233093,0.03238829399023595,0.0033788857913792042,0.0,0.0,0.0,0.0,0.0,0.020768882079416198,0.0
1493,2165295.0,92.0,outlook.com,nan,visa,debit,248.0,315.0,nan,0.526117205619812,0.05450517539270062,0.001619395372740927,0.021520606495715737,0.0,0.0,0.0,0.06018077267539556,0.025397980763020092,0.0
1494,11041543.0,59.0,nan,nan,visa,debit,1.0,325.0,nan,0.41767939925193787,0.005043740567988425,0.0018008573843181492,0.010290152297002069,0.0,0.0,0.0,0.0007447919334532262,0.006508893001083398,0.0
1495,675665.0,50.0,anonymous.com,nan,mastercard,credit,-1.0,231.0,desktop,0.049220047891139984,0.008630714693024812,8.057721604232415e-05,0.0038096743794579745,0.0,0.0,0.00359327276540991,0.0,0.006854848180339839,0.015223594523026449
1496,12935004.0,50.0,aol.com,gmail.com,visa,debit,-1.0,325.0,mobile,0.04870084673166275,0.0016974500052341398,0.00014023215111836482,0.0017223434760941612,0.009544067290417076,0.00904431733067095,0.0,2.6401996025284833e-05,0.004028638450625029,0.009389826400701755
1497,327399.0,50.0,aol.com,aol.com,american express,credit,-1.0,123.0,desktop,0.06503839045763016,0.005442291741598642,3.6242547237600392e-06,0.0031531783638285384,0.025980004757747203,0.007565288139458897,0.007315209695934025,0.0,0.0024345199911708164,0.016308273998388162
1498,7399647.0,422.5,msn.com,nan,visa,debit,707.0,126.0,nan,0.5247683525085449,0.07200397311593373,0.05269598524319757,0.00860341370661394,0.0,0.03822473100108038,0.0,0.15579991327022386,0.024021173443538685,0.0
1499,14584597.0,16.477,gmail.com,gmail.com,visa,debit,-1.0,-1.0,mobile,0.3094053268432617,0.020298744201867874,0.005189509059643298,0.0,0.025579419440271915,0.0,0.0,0.0,0.0018994510592104173,0.0063471229534646685
1500,10885681.0,280.0,comcast.net,nan,mastercard,debit,6.0,123.0,nan,0.18920478224754333,0.0014799206620759256,0.001380627432213503,0.003846837327007307,0.0,0.0,0.0,0.0005794643900826959,0.006347393819500186,0.0
1501,11143086.0,335.0,nan,nan,visa,debit,4.0,225.0,nan,0.4098126292228699,1.61495584995024e-05,0.007979664596152495,0.0,0.0,0.020643818362865267,0.0,9.998207762066417e-05,0.00018184685120257925,0.0
1502,1047738.0,50.0,nan,comcast.net,visa,credit,-1.0,330.0,desktop,0.02330605871975422,0.0010350592504216162,5.118813740938643e-05,0.0,0.007644615117748888,0.004895660176344861,0.003474824719874602,0.0,0.001097972868039048,0.01066814870677292
1503,6213415.0,25.95,yahoo.com,nan,mastercard,debit,-1.0,226.0,nan,0.49549877643585205,0.3306041263380216,0.0002277984660651933,0.0,0.0,0.0,0.0,0.0,0.015129578551645411,0.0
1504,8208470.0,29.0,nan,nan,visa,debit,-1.0,433.0,nan,0.46294981241226196,0.007580289717767938,0.02855846076483801,0.0,0.0,0.0,0.0,0.00041145821052191296,0.09928716392237681,0.0
1505,5270741.0,171.0,gmail.com,nan,visa,debit,-1.0,330.0,nan,0.30691108107566833,0.00177245322389229,0.0017620633800406141,0.0,0.0,0.0,0.0,0.0,0.0017564771902495939,0.0
1506,4221358.0,57.95,yahoo.com,nan,visa,debit,3.0,310.0,nan,0.3715819716453552,0.08410312455203912,0.00026187267280496914,0.05333116900216692,0.0,0.0,0.0,0.0032532775838611185,0.004609629200951106,0.0
1507,13018537.0,92.0,yahoo.com,nan,mastercard,debit,41.0,476.0,nan,0.42097368836402893,0.014019671305016147,0.0018905350309955864,0.06532923317577205,0.0,0.031176007449489496,0.0,0.0012826081023974692,0.011171100722534147,0.0
1508,5576842.0,82.95,yahoo.com,nan,mastercard,debit,-1.0,143.0,nan,0.4768114686012268,0.17727283081381576,0.01735429717887663,0.0,0.0,0.12917749402755324,0.0,0.0,0.012775603958503533,0.0
1509,5815731.0,37.702,hotmail.com,hotmail.com,visa,debit,-1.0,-1.0,desktop,0.100185826420784,0.04046500455734074,4.1762521778693e-05,0.000800126046237726,0.003637725237787816,0.011554159746096379,0.0,0.0,0.0,0.0037671335202325673
1510,11393442.0,171.0,anonymous.com,nan,visa,debit,10.0,203.0,nan,0.5201547145843506,0.023011774814373026,0.008713009143420368,0.016513161193402296,0.0,0.0,0.0,0.0017166737920600453,0.007584973600351468,0.0
1511,9737537.0,57.762,anonymous.com,anonymous.com,visa,debit,-1.0,-1.0,desktop,0.2746414244174957,0.06786390260368726,0.0002688020127731399,0.004038847658337447,0.03419159531854101,0.012057808368482904,0.0,0.0,0.0,0.005971367072815879
1512,3161413.0,34.514,hotmail.com,hotmail.com,visa,credit,-1.0,-1.0,mobile,0.2239256501197815,0.029926970686990444,9.816218108777538e-05,0.0011635540429966729,0.005436168113759314,0.0,0.008265827054217106,0.0,0.016959847708950822,0.0056807080473413605
1513,6027318.0,77.0,gmail.com,nan,visa,debit,6.0,387.0,nan,0.5069162249565125,0.06213632333348027,0.0037718727396001002,0.0,0.0,0.0,0.0,0.0005273192742495891,0.04567726054672509,0.0
1514,10970855.0,24.82,gmail.com,nan,mastercard,debit,53.0,110.0,nan,0.5287957191467285,0.03771078432621093,0.011046855102423208,0.0,0.0,0.0,0.0,0.058455098313567266,0.03131884955242696,0.0
1515,159251.0,105.95,gmail.com,nan,mastercard,credit,12.0,126.0,nan,0.3871840834617615,0.11538116175485398,0.0010800522677929384,0.0,0.0,0.0,0.0,4.760319405262593e-05,0.0015305299544739312,0.0
1516,12521181.0,30.95,nan,nan,visa,debit,3.0,143.0,nan,0.5194496512413025,0.08991770488948035,0.002128066993090236,0.0,0.0,0.0,0.0,0.0004256995717117487,0.028780749743402712,0.0
1517,6351236.0,100.0,gmail.com,nan,mastercard,debit,-1.0,204.0,nan,0.5191826820373535,0.06956443713549552,0.0012893157905348044,0.0,0.0,0.0,0.0,0.0,0.0029680474706200457,0.0
1518,5199567.0,159.95,gmail.com,nan,visa,debit,-1.0,325.0,nan,0.5163620710372925,0.269056465723862,0.005746041934724116,0.0,0.0,0.0,0.0,0.0,0.016477104150530258,0.0
1519,3093957.0,117.0,gmail.com,nan,mastercard,debit,4.0,272.0,nan,0.5262249708175659,0.19477981080328677,0.00013604463191514002,0.0,0.0,0.0,0.0,0.0006457660269936355,0.001708158998871349,0.0
1520,2785982.0,250.0,gmail.com,gmail.com,visa,credit,-1.0,299.0,mobile,0.07580573111772537,0.007502827838509238,0.00013495151905724333,0.0,0.007449383895793722,0.0,0.005757585912032298,4.507081889923966e-05,0.001139619867899026,0.012648970028255185
1521,934433.0,40.0,anonymous.com,nan,mastercard,credit,-1.0,485.0,desktop,0.06770015507936478,0.006177311733968279,0.00019378448274164498,0.006535400561322592,0.0,0.0,0.006512383625098144,0.0,9.655797168827268e-05,0.014971853500635518
1522,15536474.0,35.95,gmail.com,nan,visa,debit,0.0,433.0,nan,0.5353070497512817,0.061619589252751676,0.01342832714690255,0.0,0.0,0.0,0.0,0.0,0.014911152949117365,0.0
1523,14612939.0,87.0,nan,nan,discover,credit,-1.0,327.0,nan,0.46075618267059326,0.015281517988857496,0.0038806380406657495,0.0,0.0,0.01312428899191854,0.02130238344448029,0.0,0.015188529469145094,0.0
1524,1472918.0,103.191,gmail.com,gmail.com,visa,credit,-1.0,-1.0,mobile,0.2846822738647461,0.043233195037366105,0.0009873834301162728,0.0,0.0,0.013164540168404203,0.0015165817704555127,0.0,0.0,0.0023318543225150845
1525,14818110.0,107.95,yahoo.com,nan,visa,debit,10.0,315.0,nan,0.5237125754356384,0.10940443494636858,0.0020526037414728368,0.0,0.0,0.0,0.0,0.0030322404452646935,0.0,0.0
1526,8874498.0,77.0,gmail.com,nan,visa,debit,-1.0,220.0,nan,0.5379403829574585,0.03194717041997027,0.006439018334067179,0.0,0.0,0.0,0.0,0.0,0.06435614062021289,0.0
1527,3809446.0,57.95,gmail.com,nan,visa,debit,-1.0,485.0,nan,0.5294445157051086,0.3439453066295287,0.0,0.0,0.0,0.0,0.0,0.0,0.060589901361636216,0.0
1528,4310223.0,82.611,yahoo.com.mx,yahoo.com.mx,mastercard,credit,-1.0,-1.0,desktop,0.17970463633537292,0.033156888280196244,0.00011299802292443037,0.016680191127747164,0.014729671848936735,0.008725414203436753,0.003470519560136587,0.0,0.019336674158653304,0.0040540432832125006
1529,13960544.0,171.0,nan,nan,mastercard,debit,6.0,327.0,nan,0.47777456045150757,0.002312741283802316,0.010208273295286634,0.0,0.0,0.020126926440209872,0.0,2.386183095625565e-05,0.03270389084060362,0.0
1530,10447908.0,117.0,gmail.com,nan,mastercard,debit,10.0,181.0,nan,0.5361494421958923,0.057924048308021746,0.008278897612745221,0.0,0.0,0.0,0.0,0.013072545890196206,0.014838774528020586,0.0
1531,7318548.0,77.95,gmail.com,nan,visa,credit,-1.0,337.0,nan,0.5209194421768188,0.20151761393328224,0.02164238083090217,0.005080756246512504,0.0,0.0,0.04490843308318192,0.0,0.0015176864999060283,0.0
1532,13568195.0,335.0,yahoo.com,nan,mastercard,debit,-1.0,299.0,nan,0.5404218435287476,0.01803982975909643,0.09646105776201479,0.0,0.0,0.0,0.0,0.0,0.02088657227042413,0.0
1533,7668944.0,25.95,yahoo.com,nan,visa,debit,-1.0,498.0,nan,0.34436678886413574,0.06998549192149915,2.346680945556894e-05,0.03695352254181683,0.0,0.0,0.0,0.0037532393240239698,0.019857904845441744,0.0
1534,8208905.0,24.5,gmail.com,nan,visa,credit,9.0,327.0,nan,0.5302007794380188,0.15877929106914015,0.014315102245137287,0.0,0.0,0.0,0.044608974977370826,0.00044330659397954516,0.0741590692602873,0.0
1535,4596545.0,39.0,aol.com,nan,visa,debit,-1.0,272.0,nan,0.5168893933296204,0.3133442992726638,0.0021930055775480507,0.042258153281330216,0.0,0.0,0.0,0.0,0.014446747504853896,0.0
1536,4581226.0,67.95,mail.com,nan,mastercard,debit,-1.0,226.0,nan,0.48450416326522827,0.021649849822819457,0.0009227389729466265,0.02456902465650432,0.0,0.0,0.0,0.0,0.024554882272500658,0.0
1537,10787599.0,58.51,gmail.com,nan,visa,debit,4.0,110.0,nan,0.5428838729858398,0.061553072637245465,8.920607456526133e-05,0.0,0.0,0.0,0.0,0.00011015776104023715,0.024503705685643404,0.0
1538,8604444.0,35.95,yahoo.com,nan,visa,debit,-1.0,337.0,nan,0.496116042137146,0.1506826860192734,0.0017224579822122563,0.0,0.0,0.0,0.0,0.0002304673327689948,0.00017652907280338263,0.0
1539,2158108.0,55.036,hotmail.com,hotmail.com,mastercard,credit,-1.0,-1.0,nan,0.506935715675354,0.3834908548715292,0.0009666769537545228,0.004785296311069539,0.008636479893533439,0.0,0.09733307349006497,0.0,0.0,0.0
1540,6064290.0,57.95,anonymous.com,nan,visa,debit,-1.0,204.0,nan,0.5032208561897278,0.14276808050534512,0.00214499376904459,0.09020313882042956,0.0,0.0,0.0,0.0,0.0106333056988787,0.0
1541,6868716.0,34.0,gmail.com,nan,mastercard,debit,-1.0,441.0,nan,0.5032700300216675,0.21478247150597576,0.018338797001300224,0.0,0.0,0.03319358602003844,0.0,0.0,0.002504408886457769,0.0
1542,448258.0,35.95,yahoo.com,nan,visa,debit,-1.0,315.0,nan,0.5211242437362671,0.3857647890366034,0.0038578267284223016,0.0,0.0,0.0,0.0,0.0,0.0015756217433134407,0.0
1543,8812817.0,226.0,gmail.com,nan,visa,credit,23.0,264.0,nan,0.5355709791183472,0.12956421573766128,0.0029348507938821277,0.02821317924949675,0.0,0.0,0.0,0.006725983923803891,0.03653986032676672,0.0
1544,1033924.0,107.95,yahoo.com,nan,visa,credit,20.0,512.0,nan,0.518481969833374,0.3184683029483713,0.00848309447955457,0.018531081350506764,0.0,0.0,0.09947395605290285,0.0006858293826261844,0.0717395538923533,0.0
1545,10717915.0,47.95,gmail.com,nan,mastercard,debit,7.0,272.0,nan,0.527977705001831,0.1808811043305167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,14356549.0,93.0,gmail.com,nan,mastercard,debit,561.0,264.0,nan,0.2271893322467804,0.013468653775337252,0.0019279700264204682,0.0,0.0,0.0,0.0,0.10589720146227463,0.00015779559208493502,0.0
1547,5172103.0,34.0,cableone.net,nan,mastercard,credit,0.0,485.0,nan,0.48035964369773865,0.09326210240554106,0.013397269757715144,0.027399971457347,0.0,0.0,0.06349373328027534,0.0007268671965334516,0.0243744560464411,0.0
1548,432992.0,200.0,nan,gmail.com,american express,credit,-1.0,441.0,desktop,0.012881973758339882,0.007636387036438952,0.0002337187815886092,0.0,0.008514768427685747,0.005888864024001773,8.555743664969066e-06,0.0,4.6165946655542864e-05,0.013991958660261516
1549,1811948.0,50.0,msn.com,nan,visa,debit,-1.0,225.0,desktop,0.053207941353321075,0.0024385962343858422,5.852291845896493e-05,0.00018891266970641888,0.0,0.006090495680221637,0.0,0.0,0.003427478577420608,0.014690252880443545
1550,10511036.0,47.95,nan,nan,mastercard,debit,4.0,330.0,nan,0.3467818796634674,0.03371550676167122,3.078117629633673e-05,0.018058687083695974,0.0,0.04894080052851473,0.0,2.764253347076014e-05,0.0,0.0
1551,8267466.0,77.0,icloud.com,nan,visa,debit,-1.0,126.0,nan,0.5445365309715271,0.11680236110939063,0.006446495232789781,0.014792675542357768,0.0,0.0,0.0,0.0,0.0,0.0
1552,11205971.0,107.95,yahoo.com,nan,visa,credit,12.0,204.0,nan,0.4155787229537964,0.003341022778203708,0.002129301843249176,0.011823106324933028,0.0,0.03092860436251053,0.0,0.00024064528800478487,0.0030271980049342297,0.0
1553,4990098.0,59.0,nan,nan,visa,debit,0.0,337.0,nan,0.35019657015800476,0.011613972462419124,0.004648604921738255,0.0,0.0,0.0,0.0,0.0007064297161961331,0.003041294277356449,0.0
1554,12534047.0,169.95,yahoo.com,nan,visa,credit,-1.0,191.0,nan,0.35131144523620605,0.023806355699165248,0.001259223363904822,0.06318053992659135,0.0,0.0,0.0,0.0,0.011842522490597264,0.0
1555,3109303.0,440.99,yahoo.com,nan,visa,debit,373.0,428.0,nan,0.5004559755325317,0.1900689548150917,0.03723811784620507,0.0,0.0,0.0,0.0,0.04134973744240413,0.004896467444935422,0.0
1556,2119965.0,57.95,gmail.com,nan,visa,debit,6.0,330.0,nan,0.5286325216293335,0.009528025543357433,0.008797060611986698,0.0,0.0,0.0,0.0,0.006280495970210488,0.004291754144565469,0.0
1557,12513722.0,59.0,gmail.com,nan,mastercard,debit,-1.0,203.0,nan,0.530747652053833,0.1313740163026175,0.12289766438510752,0.03116349829048282,0.0,0.0,0.0,0.0,0.002212993817757332,0.0
1558,10103032.0,58.43,gmail.com,nan,mastercard,debit,-1.0,158.0,nan,0.5360608100891113,0.209429115944813,0.000493757226920516,0.0,0.0,0.0,0.0,0.0,0.0912103290296048,0.0
1559,2069373.0,15.0,att.net,att.net,visa,credit,-1.0,204.0,desktop,0.07946448028087616,0.005597485459953369,0.0008624154789606212,0.002749706283974735,0.02191271638180853,0.00787504582252811,0.009286585830294054,0.0,0.0064995551730768555,0.020402361193561296
1560,9300250.0,107.95,att.net,nan,mastercard,debit,-1.0,476.0,nan,0.5210580229759216,0.12367616977609501,0.0029276420590718796,0.03332968363625074,0.0,0.0,0.0,0.0008516344356064568,0.07205884570589788,0.0
1561,12599402.0,150.0,gmail.com,yahoo.com,visa,debit,-1.0,264.0,desktop,0.08029251545667648,0.002483792270547157,6.886525132995282e-05,0.0,0.0039057682577072032,0.0,0.0,0.0006067486898216387,0.0020486028192482774,0.026678938323078938
1562,14411651.0,25.95,gmail.com,nan,visa,debit,0.0,231.0,nan,0.5322438478469849,0.5297999750595669,0.0008432510846745374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,3105840.0,117.68,sc.rr.com,nan,visa,credit,-1.0,343.0,nan,0.4749129116535187,0.19293782662840284,0.00034935106229299484,0.013241690870730247,0.0,0.0,0.02120005829516999,0.0,0.0032547855492650614,0.0
1564,2945160.0,20.0,gmail.com,gmail.com,visa,credit,-1.0,177.0,mobile,0.0840751975774765,0.006206156853495597,0.00044039797077923454,0.0021204980420703244,0.005680135041763177,0.009745974607021882,0.011078939943301551,0.0,0.005740177437381046,0.006751602129646341
1565,5001502.0,44.0,gmail.com,nan,visa,debit,-1.0,181.0,nan,0.5244019031524658,0.42076641894965267,0.0007230323593810818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,11445151.0,554.0,anonymous.com,nan,mastercard,debit,-1.0,330.0,nan,0.541350245475769,0.020590202127353095,0.005469099940670769,0.15489132326808824,0.0,0.0,0.0,0.0,0.003496750732958894,0.0
1567,8460564.0,83.5,gmail.com,nan,mastercard,debit,-1.0,264.0,nan,0.5319585204124451,0.13074319629229422,0.056588081278223484,0.0,0.0,0.0,0.0,0.0,0.009622289919729805,0.0
1568,4140822.0,34.5,yahoo.com,nan,visa,debit,-1.0,299.0,nan,0.526431679725647,0.3354875758837173,0.017342049662594904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
